Date,gross_return,long_contribution,short_contribution,market_return,turnover,transaction_cost,net_return,K
2025-05-01,-0.004934945333333334,0.006943695883333332,-0.011878641216666666,0.0188223371,0.6666666666666666,0.0006666666666666666,-0.005601612000000001,3
2025-05-02,0.0019683529333333347,-0.006050037849999999,0.008018390783333332,-0.014068428633333333,0.3333333333333333,0.0003333333333333333,0.0016350196000000014,3
2025-05-05,0.00219912645,-0.0017230990499999999,0.0039222255,-0.00564532455,0.0,0.0,0.00219912645,3
2025-05-06,-0.011893260283333332,-0.008829892166666665,-0.0030633681166666663,-0.005766524049999999,0.0,0.0,-0.011893260283333332,3
2025-05-07,-0.0055545384,0.0046872901,-0.0102418285,0.0149291186,0.3333333333333333,0.0003333333333333333,-0.005887871733333333,3
2025-05-08,-0.0113541152,-0.0017975516833333332,-0.009556563516666667,0.0077590118333333334,0.0,0.0,-0.0113541152,3
2025-05-09,0.007710846500000003,0.0258273045,-0.018116458,0.04394376249999999,0.3333333333333333,0.0003333333333333333,0.00737751316666667,3
2025-05-12,0.00989707182,0.012207699433333333,-0.0023106276133333333,0.014518327046666666,0.3333333333333333,0.0003333333333333333,0.009563738486666667,3
2025-05-13,0.01098670288333333,0.012571241716666664,-0.0015845388333333332,0.014155780549999997,0.0,0.0,0.01098670288333333,3
2025-05-14,-0.005966596616666666,-0.0027398190999999997,-0.0032267775166666666,0.00048695841666666673,0.0,0.0,-0.005966596616666666,3
2025-05-15,0.003917282966666666,0.0028216163666666665,0.0010956666,0.0017259497666666662,0.3333333333333333,0.0003333333333333333,0.0035839496333333327,3
2025-05-16,-0.00045773341166666657,-0.0013962807999999996,0.0009385473883333332,-0.0023348281883333335,0.0,0.0,-0.00045773341166666657,3
2025-05-19,-0.0020573461000000003,-0.0055575826666666665,0.0035002365666666666,-0.009057819233333333,0.0,0.0,-0.0020573461000000003,3
2025-05-20,0.002116208116666667,-0.002388030333333333,0.00450423845,-0.006892268783333333,0.0,0.0,0.002116208116666667,3
2025-05-21,0.0006155818833333332,0.002984481833333333,-0.00236889995,0.005353381783333333,0.3333333333333333,0.0003333333333333333,0.00028224854999999983,3
2025-05-22,-0.006090370039999999,-0.009313956666666666,0.0032235866266666665,-0.012537543293333333,0.0,0.0,-0.006090370039999999,3
2025-05-23,-0.002471777666666667,0.0139433845,-0.016415162166666667,0.030358546666666663,0.0,0.0,-0.002471777666666667,3
2025-05-27,0.0034997305666666667,-0.0011944607333333331,0.0046941913,-0.005888652033333333,0.0,0.0,0.0034997305666666667,3
2025-05-28,0.002498855433333333,0.004540720999999999,-0.002041865566666666,0.006582586566666666,0.0,0.0,0.002498855433333333,3
2025-05-29,0.0013408475583333327,-0.004227648808333333,0.005568496366666666,-0.009796145175,0.0,0.0,0.0013408475583333327,3
2025-05-30,-0.004583683283333333,0.0008504763833333336,-0.005434159666666666,0.00628463605,0.0,0.0,-0.004583683283333333,3
2025-06-02,0.0021704518333333332,0.003145769833333333,-0.000975318,0.0041210878333333345,0.0,0.0,0.0021704518333333332,3
2025-06-03,0.0053834698,0.0023326639666666664,0.003050805833333334,-0.0007181418666666675,0.0,0.0,0.0053834698,3
2025-06-04,0.0214315175,-0.003907489783333333,0.025339007283333333,-0.02924649706666667,0.0,0.0,0.0214315175,3
2025-06-05,-0.00417692695,0.009115057383333333,-0.013291984333333333,0.02240704171666667,0.3333333333333333,0.0003333333333333333,-0.004510260283333333,3
2025-06-06,-0.006498347916666666,0.0013382478333333332,-0.00783659575,0.009174843583333333,0.0,0.0,-0.006498347916666666,3
2025-06-09,-0.012292601683333333,0.0027398809833333333,-0.015032482666666666,0.01777236365,0.0,0.0,-0.012292601683333333,3
2025-06-10,-0.005226403383333333,-0.003763817583333333,-0.0014625857999999996,-0.0023012317833333343,0.0,0.0,-0.005226403383333333,3
2025-06-11,0.0042898717,0.0010055738333333334,0.003284297866666666,-0.0022787240333333333,0.0,0.0,0.0042898717,3
2025-06-12,-0.008985482433333334,-0.0046387456,-0.004346736833333333,-0.0002920087666666669,0.0,0.0,-0.008985482433333334,3
2025-06-13,-0.0009910861000000004,0.006331334666666666,-0.007322420766666667,0.013653755433333333,0.3333333333333333,0.0003333333333333333,-0.0013244194333333337,3
2025-06-16,0.0020057770499999996,-0.00337435595,0.0053801330000000005,-0.00875448895,0.0,0.0,0.0020057770499999996,3
2025-06-17,0.0016707951333333334,0.00314059,-0.0014697948666666666,0.004610384866666667,0.0,0.0,0.0016707951333333334,3
2025-06-18,0.0018287379733333336,0.0008944003333333334,0.00093433764,-3.99373066666669e-05,0.0,0.0,0.0018287379733333336,3
2025-06-20,-0.00958311591666667,0.0037877525833333327,-0.013370868500000004,0.017158621083333332,0.0,0.0,-0.00958311591666667,3
2025-06-23,0.010462954766666668,0.0047289221,0.005734032666666666,-0.0010051105666666674,0.0,0.0,0.010462954766666668,3
2025-06-24,0.01648471475,0.011865470333333333,0.004619244416666665,0.007246225916666667,0.6666666666666666,0.0006666666666666666,0.015818048083333335,3
2025-06-25,0.0009707602833333336,0.005313364666666666,-0.004342604383333333,0.00965596905,0.0,0.0,0.0009707602833333336,3
2025-06-26,0.010192422766666666,0.007221571216666667,0.0029708515499999996,0.004250719666666667,0.0,0.0,0.010192422766666666,3
2025-06-27,0.002457016183333333,-0.00139958665,0.003856602833333333,-0.005256189483333333,0.0,0.0,0.002457016183333333,3
2025-06-30,-0.0007330005333333338,-0.0071123956,0.0063793950666666665,-0.01349179066666667,0.0,0.0,-0.0007330005333333338,3
2025-07-01,-0.005331243316666666,0.006623174616666666,-0.011954417933333333,0.018577592549999997,0.0,0.0,-0.005331243316666666,3
2025-07-02,0.0010111382666666668,0.005675730583333333,-0.004664592316666666,0.010340322899999999,0.0,0.0,0.0010111382666666668,3
2025-07-03,0.01113526055,-0.004068469616666666,0.015203730166666667,-0.019272199783333336,0.0,0.0,0.01113526055,3
2025-07-07,-0.002373854199999999,-0.0008054665333333331,-0.0015683876666666664,0.0007629211333333332,0.0,0.0,-0.002373854199999999,3
2025-07-08,0.008897896816666665,0.00747254675,0.0014253500666666667,0.006047196683333335,0.0,0.0,0.008897896816666665,3
2025-07-09,-0.010975936166666665,0.0015200643333333334,-0.012496000499999998,0.014016064833333335,0.0,0.0,-0.010975936166666665,3
2025-07-10,0.00194217725,0.003855895333333333,-0.0019137180833333333,0.005769613416666666,0.0,0.0,0.00194217725,3
2025-07-11,-0.0003821612766666668,0.00030881488999999983,-0.0006909761666666664,0.000999791056666667,0.0,0.0,-0.0003821612766666668,3
2025-07-14,0.014004104166666665,0.008066571333333333,0.0059375328333333335,0.002129038500000001,0.0,0.0,0.014004104166666665,3
2025-07-15,-0.002935263308333333,0.0014765760250000002,-0.004411839333333334,0.005888415358333334,0.0,0.0,-0.002935263308333333,3
2025-07-16,0.003783407983333333,0.0041450516,-0.00036164361666666644,0.004506695216666666,0.0,0.0,0.003783407983333333,3
2025-07-17,-0.003239805766666667,-0.0029153291,-0.00032447666666666694,-0.002590852433333334,0.3333333333333333,0.0003333333333333333,-0.0035731391000000004,3
2025-07-18,0.0021972907984999994,0.0018721817984999995,0.00032510899999999997,0.0015470727984999999,0.0,0.0,0.0021972907984999994,3
2025-07-21,-0.014214621033333333,-0.011358613,-0.002856008033333333,-0.008502604966666666,0.0,0.0,-0.014214621033333333,3
2025-07-22,0.0015824209,0.0069908342499999995,-0.00540841335,0.012399247600000001,0.0,0.0,0.0015824209,3
2025-07-23,0.019561463033333334,0.007488554666666667,0.012072908366666666,-0.004584353699999997,0.3333333333333333,0.0003333333333333333,0.0192281297,3
2025-07-24,-0.003251391166666667,0.0015416115166666665,-0.004793002683333334,0.006334614200000001,0.0,0.0,-0.003251391166666667,3
2025-07-25,-0.0013099610833333334,0.005095741649999999,-0.0064057027333333325,0.011501444383333335,0.3333333333333333,0.0003333333333333333,-0.0016432944166666667,3
2025-07-28,0.0014069101666666665,0.0006204858333333334,0.0007864243333333331,-0.00016593850000000006,0.0,0.0,0.0014069101666666665,3
2025-07-29,0.007816854166666666,0.006702343833333332,0.0011145103333333334,0.005587833499999999,0.0,0.0,0.007816854166666666,3
2025-07-30,0.008264067966666667,0.00036486533333333383,0.007899202633333333,-0.0075343373,0.0,0.0,0.008264067966666667,3
2025-07-31,9.45836666666677e-05,-0.010989323999999998,0.011083907666666667,-0.022073231666666665,0.6666666666666666,0.0006666666666666666,-0.000572082999999999,3
2025-08-01,0.004432058899999999,0.010490394566666665,-0.006058335666666666,0.016548730233333333,0.0,0.0,0.004432058899999999,3
2025-08-04,-0.0011542823999999997,-0.004418540733333333,0.003264258333333333,-0.007682799066666667,0.0,0.0,-0.0011542823999999997,3
2025-08-05,0.0019129056333333325,0.008681592516666666,-0.006768686883333334,0.015450279399999997,0.0,0.0,0.0019129056333333325,3
2025-08-06,0.008758747716666664,0.0069184861666666654,0.00184026155,0.005078224616666666,0.3333333333333333,0.0003333333333333333,0.008425414383333331,3
2025-08-07,0.00620666675,0.012994695666666667,-0.006788028916666667,0.01978272458333333,0.0,0.0,0.00620666675,3
2025-08-08,-0.0048064752,-0.0023209391,-0.0024855360999999996,0.00016459699999999983,0.0,0.0,-0.0048064752,3
2025-08-11,0.001231371733333332,0.007844741333333332,-0.0066133696,0.014458110933333336,0.3333333333333333,0.0003333333333333333,0.0008980383999999987,3
2025-08-12,-0.004054034716666667,-0.004552279833333333,0.0004982451166666668,-0.00505052495,0.0,0.0,-0.004054034716666667,3
2025-08-13,0.00412628575,0.0023573337166666666,0.0017689520333333331,0.0005883816833333334,0.0,0.0,0.00412628575,3
2025-08-14,-0.0031171382333333333,-0.004793077333333333,0.0016759390999999996,-0.006469016433333333,0.3333333333333333,0.0003333333333333333,-0.003450471566666667,3
2025-08-15,0.0012531911333333334,0.0001416517333333333,0.0011115394,-0.0009698876666666671,0.0,0.0,0.0012531911333333334,3
2025-08-18,-0.004509150466666667,-0.009776213916666667,0.00526706345,-0.015043277366666665,0.3333333333333333,0.0003333333333333333,-0.0048424838,3
2025-08-19,-0.001562538383333334,-0.0034122663833333336,0.0018497279999999997,-0.005261994383333333,0.0,0.0,-0.001562538383333334,3
2025-08-20,0.0025425130333333328,-0.00025410018333333327,0.0027966132166666663,-0.0030507133999999997,0.0,0.0,0.0025425130333333328,3
2025-08-21,-0.007881792333333333,0.009145278833333333,-0.017027071166666664,0.02617235,0.0,0.0,-0.007881792333333333,3
2025-08-22,-0.0027315449099999996,0.0008586881900000002,-0.0035902330999999996,0.00444892129,0.3333333333333333,0.0003333333333333333,-0.003064878243333333,3
2025-08-25,0.000982082766666666,0.0032241599999999994,-0.0022420772333333334,0.005466237233333334,0.0,0.0,0.000982082766666666,3
2025-08-26,0.0032398194,0.0026571560666666665,0.0005826633333333329,0.0020744927333333336,0.0,0.0,0.0032398194,3
2025-08-27,0.004311271116666666,0.004304193733333333,7.077383333333365e-06,0.004297116349999999,0.0,0.0,0.004311271116666666,3
2025-08-28,-0.00538081355,-0.01258603405,0.0072052205,-0.01979125455,0.0,0.0,-0.00538081355,3
2025-08-29,-0.0008153387166666666,-0.0032934093833333336,0.0024780706666666665,-0.00577148005,0.0,0.0,-0.0008153387166666666,3
2025-09-02,0.01859702505,0.017390549233333333,0.0012064758166666668,0.016184073416666663,0.3333333333333333,0.0003333333333333333,0.018263691716666666,3
2025-09-03,-0.0010973347,0.0042457387666666666,-0.0053430734666666665,0.009588812233333334,0.3333333333333333,0.0003333333333333333,-0.0014306680333333332,3
2025-09-04,0.016926294166666668,0.013107848333333333,0.003818445833333332,0.0092894025,0.0,0.0,0.016926294166666668,3
2025-09-05,0.008105305466666666,0.006109814216666666,0.0019954912499999997,0.004114322966666666,0.0,0.0,0.008105305466666666,3
2025-09-08,-0.0022220695333333342,0.002076857416666666,-0.00429892695,0.006375784366666667,0.0,0.0,-0.0022220695333333342,3
2025-09-09,0.0005219157333333341,0.0007160054000000005,-0.00019408966666666647,0.0009100950666666666,0.6666666666666666,0.0006666666666666666,-0.00014475093333333252,3
2025-09-10,-0.006224090883333334,0.0030763143,-0.009300405183333332,0.012376719483333333,0.0,0.0,-0.006224090883333334,3
2025-09-11,-0.009494117838333331,0.0038367543666666666,-0.013330872204999998,0.017167626571666667,0.0,0.0,-0.009494117838333331,3
2025-09-12,0.0010620161733333328,0.009289038539999999,-0.008227022366666666,0.01751606090666667,0.0,0.0,0.0010620161733333328,3
2025-09-15,-0.01324816155,-0.0019681398833333334,-0.011280021666666668,0.009311881783333333,0.0,0.0,-0.01324816155,3
2025-09-16,-0.006729030083333333,-0.004868201133333333,-0.0018608289499999998,-0.003007372183333334,0.0,0.0,-0.006729030083333333,3
2025-09-17,0.012606160550000002,0.006719122666666667,0.005887037883333333,0.0008320847833333337,0.3333333333333333,0.0003333333333333333,0.012272827216666669,3
2025-09-18,0.005659654216666667,0.007524337666666666,-0.0018646834499999997,0.009389021116666667,0.0,0.0,0.005659654216666667,3
2025-09-19,0.0129854603,0.012296722999999999,0.0006887372999999999,0.011607985699999998,0.0,0.0,0.0129854603,3
2025-09-22,-0.006086464753333332,-0.006350057766666665,0.0002635930133333326,-0.006613650779999998,0.0,0.0,-0.006086464753333332,3
2025-09-23,-0.010834077316666666,-0.0031300475,-0.007704029816666666,0.004573982316666666,0.3333333333333333,0.0003333333333333333,-0.01116741065,3
2025-09-24,0.010509356833333332,0.002131144833333333,0.008378212,-0.006247067166666666,0.3333333333333333,0.0003333333333333333,0.010176023499999999,3
2025-09-25,-0.0070984429,0.0007994330999999998,-0.007897876,0.0086973091,0.0,0.0,-0.0070984429,3
2025-09-26,0.0027286463333333335,-0.0005518290999999996,0.0032804754333333333,-0.0038323045333333327,0.3333333333333333,0.0003333333333333333,0.002395313,3
2025-09-29,0.008307337533333332,0.004707936366666666,0.0035994011666666665,0.0011085352000000006,0.3333333333333333,0.0003333333333333333,0.007974004199999999,3
2025-09-30,0.0030482400333333333,0.0035816619999999998,-0.000533421966666666,0.004115083966666666,0.0,0.0,0.0030482400333333333,3
2025-10-01,0.015225822566666665,0.004400924866666666,0.010824897699999999,-0.006423972833333333,0.3333333333333333,0.0003333333333333333,0.014892489233333332,3
2025-10-02,-0.0023695287166666666,-0.0012575653833333334,-0.0011119633333333333,-0.00014560204999999998,0.0,0.0,-0.0023695287166666666,3
2025-10-03,-0.0138943555,0.00018457966666666635,-0.014078935166666667,0.014263514833333333,0.0,0.0,-0.0138943555,3
2025-10-06,0.005672764433333333,-0.0031000890999999995,0.008772853533333333,-0.011872942633333333,0.0,0.0,0.005672764433333333,3
2025-10-07,0.005314500649999999,0.007396185166666666,-0.002081684516666667,0.009477869683333333,0.0,0.0,0.005314500649999999,3
2025-10-08,0.004309761333333334,0.0007125318,0.003597229533333333,-0.002884697733333333,0.0,0.0,0.004309761333333334,3
2025-10-09,-0.0037204191666666674,-0.019025964333333333,0.015305545166666667,-0.0343315095,0.3333333333333333,0.0003333333333333333,-0.0040537525000000005,3
2025-10-10,0.0111155945,0.023429154,-0.012313559499999998,0.0357427135,0.0,0.0,0.0111155945,3
2025-10-13,-0.0022839879483333345,-0.004911821911666667,0.0026278339633333332,-0.007539655875,0.0,0.0,-0.0022839879483333345,3
2025-10-14,0.0034198772333333335,0.00465990245,-0.0012400252166666669,0.0058999276666666664,0.3333333333333333,0.0003333333333333333,0.0030865439,3
2025-10-15,0.005347783316666667,0.0008572278166666667,0.0044905555,-0.003633327683333333,0.0,0.0,0.005347783316666667,3
2025-10-16,-0.0018783367833333335,0.005772018883333333,-0.0076503556666666665,0.013422374549999998,0.3333333333333333,0.0003333333333333333,-0.002211670116666667,3
2025-10-17,0.0008750468666666679,0.0081839557,-0.007308908833333333,0.015492864533333333,0.0,0.0,0.0008750468666666679,3
2025-10-20,-0.003436108241666667,-0.004970074466666667,0.001533966225,-0.0065040406916666675,0.0,0.0,-0.003436108241666667,3
2025-10-21,-0.004353456648333333,-0.002731121483333333,-0.0016223351649999995,-0.0011087863183333335,0.0,0.0,-0.004353456648333333,3
2025-10-22,-0.00239271694,0.003387157633333333,-0.005779874573333333,0.009167032206666667,0.0,0.0,-0.00239271694,3
2025-10-23,0.005430503833333336,0.010336093166666668,-0.0049055893333333316,0.0152416825,0.3333333333333333,0.0003333333333333333,0.005097170500000003,3
2025-10-24,0.007139437716666667,0.014473809666666667,-0.00733437195,0.02180818161666667,0.0,0.0,0.007139437716666667,3
2025-10-27,0.003450535223333332,0.0073069668833333325,-0.0038564316600000004,0.011163398543333333,0.0,0.0,0.003450535223333332,3
2025-10-28,0.007384741243333334,0.00984057885,-0.0024558376066666668,0.012296416456666666,0.3333333333333333,0.0003333333333333333,0.007051407910000001,3
2025-10-29,0.031046364266666668,0.0019042749333333337,0.029142089333333333,-0.0272378144,0.0,0.0,0.031046364266666668,3
2025-10-30,-0.0038585676833333337,-0.0011328302,-0.002725737483333333,0.0015929072833333335,0.3333333333333333,0.0003333333333333333,-0.004191901016666667,3
2025-10-31,0.0040547940666666666,0.0042992005,-0.0002444064333333336,0.004543606933333334,0.0,0.0,0.0040547940666666666,3
2025-11-03,0.0032850678833333336,-0.009615079366666666,0.012900147249999999,-0.022515226616666672,0.0,0.0,0.0032850678833333336,3
2025-11-04,-0.0029237607066666662,0.006420007076666667,-0.009343767783333332,0.01576377486,0.3333333333333333,0.0003333333333333333,-0.0032570940399999997,3
2025-11-05,0.0017723125666666666,-0.0044282606,0.006200573166666667,-0.010628833766666667,0.0,0.0,0.0017723125666666666,3
2025-11-06,0.005058809283333332,4.775616666666672e-06,0.005054033666666666,-0.00504925805,0.3333333333333333,0.0003333333333333333,0.004725475949999999,3
2025-11-07,0.0013162642666666696,0.013107717100000001,-0.011791452833333332,0.024899169933333336,0.0,0.0,0.0013162642666666696,3
2025-11-10,0.00032479654999999956,-0.0025661973666666667,0.0028909939166666663,-0.0054571912833333335,0.0,0.0,0.00032479654999999956,3
2025-11-11,0.005850542483333332,-0.0031573486833333334,0.009007891166666667,-0.01216523985,0.6666666666666666,0.0006666666666666666,0.005183875816666665,3
2025-11-12,0.003629382433333333,-0.011017112233333333,0.014646494666666666,-0.0256636069,0.0,0.0,0.003629382433333333,3
2025-11-13,0.00021372109999999965,0.0013302351999999996,-0.0011165141,0.0024467493,0.0,0.0,0.00021372109999999965,3
2025-11-14,0.0006924913333333333,-0.000965736,0.0016582273333333331,-0.002623963333333333,0.0,0.0,0.0006924913333333333,3
2025-11-17,0.003474809220000001,-0.005125445613333332,0.008600254833333333,-0.01372570044666667,0.0,0.0,0.003474809220000001,3
2025-11-18,0.011550276276666665,0.010440884,0.0011093922766666666,0.009331491723333333,0.0,0.0,0.011550276276666665,3
2025-11-19,-0.0003638095833333318,-0.008600203666666665,0.008236394083333334,-0.016836597749999998,0.0,0.0,-0.0003638095833333318,3
2025-11-20,0.007752834411666666,0.007535231333333333,0.0002176030783333334,0.007317628254999999,0.3333333333333333,0.0003333333333333333,0.007419501078333333,3
2025-11-21,0.0015951920000000005,0.016662027666666666,-0.015066835666666663,0.03172886333333333,0.0,0.0,0.0015951920000000005,3
2025-11-24,-0.005988787599999998,-0.001141694233333333,-0.004847093366666666,0.003705399133333332,0.0,0.0,-0.005988787599999998,3
2025-11-25,-0.0017103740499999998,0.0008376302500000001,-0.0025480043,0.0033856345499999993,0.0,0.0,-0.0017103740499999998,3
2025-11-26,-0.00895840675,-0.00211373125,-0.0068446754999999995,0.00473094425,0.0,0.0,-0.00895840675,3
2025-11-28,0.003348006005,0.0025360825,0.0008119235050000001,0.0017241589949999999,0.0,0.0,0.003348006005,3
2025-12-01,0.007814552566666666,0.0037326377833333335,0.004081914783333333,-0.000349277,0.3333333333333333,0.0003333333333333333,0.007481219233333333,3
2025-12-02,-0.010760900149999999,-0.0008895993333333332,-0.009871300816666666,0.008981701483333335,0.0,0.0,-0.010760900149999999,3
2025-12-03,-0.001701278266666667,0.0004551003333333331,-0.0021563786,0.0026114789333333333,0.0,0.0,-0.001701278266666667,3
2025-12-04,-0.0034535686333333334,-0.00010634241666666682,-0.0033472262166666664,0.0032408838000000002,0.0,0.0,-0.0034535686333333334,3
2025-12-05,0.0003376916666666674,-0.001473366783333333,0.0018110584499999999,-0.003284425233333333,0.0,0.0,0.0003376916666666674,3
2025-12-08,-0.006699885316666666,0.0008382063499999999,-0.007538091666666666,0.008376298016666667,0.0,0.0,-0.006699885316666666,3
2025-12-09,-0.005374503533333333,0.0015350702166666665,-0.00690957375,0.008444643966666667,0.0,0.0,-0.005374503533333333,3
2025-12-10,-0.002735363133333333,-0.007082451466666665,0.004347088333333333,-0.011429539800000001,0.0,0.0,-0.002735363133333333,3
2025-12-11,0.008579819899999999,-0.006969246183333333,0.015549066083333332,-0.022518312266666663,0.0,0.0,0.008579819899999999,3
2025-12-12,0.0030014116500000003,-0.0018647080166666664,0.004866119666666667,-0.0067308276833333335,0.0,0.0,0.0030014116500000003,3
2025-12-15,-0.0007168441333333334,0.0007637485333333334,-0.0014805926666666665,0.0022443412,0.0,0.0,-0.0007168441333333334,3
2025-12-16,-0.002204567833333332,-0.013394420333333332,0.0111898525,-0.024584272833333334,0.0,0.0,-0.002204567833333332,3
2025-12-17,-0.001788829583333333,0.006558705483333333,-0.008347535066666667,0.01490624055,0.3333333333333333,0.0003333333333333333,-0.0021221629166666665,3
2025-12-18,0.012010609766666666,0.010052182666666666,0.0019584271,0.008093755566666668,0.0,0.0,0.012010609766666666,3
2025-12-19,-0.0031204358333333324,0.0022636133333333334,-0.005384049166666666,0.0076476625,0.0,0.0,-0.0031204358333333324,3
2025-12-22,0.006744938866666668,0.008322108116666668,-0.00157716925,0.009899277366666667,0.0,0.0,0.006744938866666668,3
2025-12-23,-9.922999999999996e-05,0.00022091385000000006,-0.00032014385,0.0005410577000000003,0.0,0.0,-9.922999999999996e-05,3
2025-12-24,0.005862400299999999,0.0011393479666666666,0.0047230523333333324,-0.0035837043666666663,0.0,0.0,0.005862400299999999,3
2025-12-26,0.00284821006,-0.0017746366899999999,0.00462284675,-0.00639748344,0.0,0.0,0.00284821006,3
2025-12-29,-0.0014459144500000003,-0.0008620277833333333,-0.0005838866666666668,-0.00027814111666666676,0.0,0.0,-0.0014459144500000003,3
2025-12-30,0.0019692091000000004,-0.0021202015666666662,0.004089410666666666,-0.0062096122333333325,0.0,0.0,0.0019692091000000004,3
2025-12-31,0.006286171233333333,0.0027238374,0.003562333833333333,-0.0008384964333333333,0.0,0.0,0.006286171233333333,3
2026-01-02,-0.013219465233333332,-0.0022153208999999997,-0.011004144333333334,0.008788823433333334,0.0,0.0,-0.013219465233333332,3
2026-01-05,0.007177460699999999,-0.0049937587999999995,0.012171219499999998,-0.017164978299999998,0.0,0.0,0.007177460699999999,3
2026-01-06,0.011557000283333332,0.004425819399999999,0.0071311808833333335,-0.0027053614833333337,0.0,0.0,0.011557000283333332,3
2026-01-07,-0.009859251416666666,-0.0026218528333333334,-0.007237398583333333,0.004615545749999999,0.0,0.0,-0.009859251416666666,3
2026-01-08,-0.0021546679233333333,0.0016531355933333332,-0.0038078035166666663,0.00546093911,0.3333333333333333,0.0003333333333333333,-0.0024880012566666668,3
2026-01-09,0.008292061778333332,0.0023064346116666665,0.005985627166666667,-0.003679192555,0.0,0.0,0.008292061778333332,3
2026-01-12,0.009792457316666666,0.0033604858166666664,0.006431971500000001,-0.003071485683333335,0.0,0.0,0.009792457316666666,3
2026-01-13,-0.0008824682533333334,-0.0031553240866666666,0.0022728558333333327,-0.005428179920000001,0.3333333333333333,0.0003333333333333333,-0.0012158015866666667,3
2026-01-14,0.0014489654333333336,0.0009177637166666668,0.0005312017166666667,0.000386562,0.3333333333333333,0.0003333333333333333,0.0011156321000000003,3
2026-01-15,-0.005084862016666666,-0.003852805,-0.0012320570166666665,-0.0026207479833333333,0.0,0.0,-0.005084862016666666,3
2026-01-16,-0.005221870466666665,-0.017102478166666664,0.011880607699999999,-0.02898308586666667,0.0,0.0,-0.005221870466666665,3
2026-01-20,-0.00023593263333333532,0.008857907166666665,-0.0090938398,0.017951746966666664,0.0,0.0,-0.00023593263333333532,3
2026-01-21,-0.006193904091666666,0.0029492740333333335,-0.009143178124999998,0.012092452158333334,0.0,0.0,-0.006193904091666666,3
2026-01-22,0.00033776113333333353,-0.0009003661166666664,0.00123812725,-0.002138493366666666,0.6666666666666666,0.0006666666666666666,-0.0003289055333333331,3
2026-01-23,0.007608880623333333,0.005745043583333333,0.0018638370399999995,0.003881206543333335,0.3333333333333333,0.0003333333333333333,0.00727554729,3
2026-01-26,0.002330226166666668,0.0032944116166666666,-0.0009641854499999997,0.004258597066666667,0.0,0.0,0.002330226166666668,3
2026-01-27,0.0016465211333333333,0.0017265767499999999,-8.005561666666662e-05,0.0018066323666666665,0.0,0.0,0.0016465211333333333,3
2026-01-28,-0.011966695999999999,0.0031684496666666666,-0.015135145666666665,0.018303595333333332,0.3333333333333333,0.0003333333333333333,-0.012300029333333332,3
2026-01-29,-0.0022172315333333324,-0.0005435415333333333,-0.0016736899999999994,0.001130148466666667,0.0,0.0,-0.0022172315333333324,3
2026-01-30,0.013969058166666668,0.004755769666666667,0.0092132885,-0.0044575188333333335,0.0,0.0,0.013969058166666668,3
2026-02-02,-0.009996622111666667,-0.006989343633333332,-0.003007278478333334,-0.003982065155,0.0,0.0,-0.009996622111666667,3
2026-02-03,-0.00045225183333333363,-0.007748253333333333,0.0072960015,-0.015044254833333331,0.3333333333333333,0.0003333333333333333,-0.0007855851666666669,3
2026-02-04,-0.0006866693833333337,-0.011363111433333333,0.010676442049999998,-0.02203955348333333,0.3333333333333333,0.0003333333333333333,-0.001020002716666667,3
2026-02-05,0.0018271015000000008,0.012060765333333334,-0.010233663833333333,0.022294429166666668,0.3333333333333333,0.0003333333333333333,0.0014937681666666676,3
2026-02-06,0.003759053783333333,0.010092555166666666,-0.006333501383333332,0.01642605655,0.0,0.0,0.003759053783333333,3
2026-02-09,-0.0052454181666666665,-0.005670681333333333,0.0004252631666666665,-0.0060959445,0.3333333333333333,0.0003333333333333333,-0.0055787515,3
2026-02-10,-0.001759509366666666,-0.0049709153333333325,0.0032114059666666665,-0.008182321300000002,0.0,0.0,-0.001759509366666666,3
2026-02-11,0.006014058333333333,-0.007436527166666667,0.0134505855,-0.020887112666666666,0.0,0.0,0.006014058333333333,3
2026-02-12,-0.0036507854166666666,-0.0061276324,0.0024768469833333336,-0.008604479383333334,0.0,0.0,-0.0036507854166666666,3
2026-02-13,0.0022517697266666663,0.0019307821666666664,0.0003209875599999998,0.0016097946066666669,0.0,0.0,0.0022517697266666663,3
2026-02-17,0.004251045516666667,0.00645106255,-0.002200017033333333,0.008651079583333332,0.0,0.0,0.004251045516666667,3
2026-02-18,-0.0005277441149999999,-0.0002776833983333333,-0.00025006071666666663,-2.7622681666666694e-05,0.3333333333333333,0.0003333333333333333,-0.0008610774483333332,3
2026-02-19,0.009023632166666667,0.012649751333333332,-0.0036261191666666667,0.0162758705,0.0,0.0,0.009023632166666667,3
2026-02-20,0.008194861166666666,-0.0046780825,0.012872943666666666,-0.017551026166666667,0.3333333333333333,0.0003333333333333333,0.007861527833333333,3
2026-02-23,0.008205460599999999,0.006087437583333332,0.0021180230166666664,0.003969414566666667,0.0,0.0,0.008205460599999999,3
2026-02-24,-0.006592926216666666,0.004014329116666666,-0.010607255333333333,0.014621584449999997,0.0,0.0,-0.006592926216666666,3
2026-02-25,-0.009892034666666667,-0.012811745766666667,0.0029197110999999998,-0.015731456866666663,0.3333333333333333,0.0003333333333333333,-0.010225368,3
2026-02-26,-0.011010637716666665,-0.009921188166666666,-0.0010894495499999997,-0.008831738616666666,0.3333333333333333,0.0003333333333333333,-0.011343971049999999,3
