Date,Ticker,prediction,base_position,portfolio_side,actual_return,exposure_multiplier,targeted_position
2025-08-11,META,-0.1110734045505523,-0.25,SHORT,0.031506784,1.5,-0.375
2025-08-11,XOM,-0.1213350594043731,-0.25,SHORT,0.00283468,1.5,-0.375
2025-08-12,NVDA,-0.0011505633592605,0.25,LONG,-0.00857184,1.5,0.375
2025-08-12,AVGO,-0.0213418751955032,0.25,LONG,-0.011955287,1.5,0.375
2025-08-12,META,-0.1151757985353469,-0.25,SHORT,-0.012556937,1.5,-0.375
2025-08-12,XOM,-0.1188759356737136,-0.25,SHORT,0.013850976,1.5,-0.375
2025-08-13,NVDA,-0.0001962929964065,0.25,LONG,0.0023680106,1.5,0.375
2025-08-13,AVGO,-0.0207192599773406,0.25,LONG,0.0069235037,1.5,0.375
2025-08-13,XOM,-0.1183182150125503,-0.25,SHORT,-0.0020445897,1.5,-0.375
2025-08-13,META,-0.1204734966158866,-0.25,SHORT,0.0026278195,1.5,-0.375
2025-08-14,NVDA,0.0004993826150894,0.25,LONG,-0.008625358,1.5,0.375
2025-08-14,MSFT,-0.0175863355398178,0.25,LONG,-0.004421154,1.5,0.375
2025-08-14,XOM,-0.118133932352066,-0.25,SHORT,0.0009400105,1.5,-0.375
2025-08-14,META,-0.1202764809131622,-0.25,SHORT,0.0039634984,1.5,-0.375
2025-08-15,NVDA,0.0033305585384368,0.25,LONG,0.008644965,1.5,0.375
2025-08-15,MSFT,-0.0119525492191314,0.25,LONG,-0.0059018536,1.5,0.375
2025-08-15,META,-0.1198573037981987,-0.25,SHORT,-0.022744829,1.5,-0.375
2025-08-15,XOM,-0.1221680417656898,-0.25,SHORT,0.0021597946,1.5,-0.375
2025-08-18,NVDA,0.0051376670598983,0.25,LONG,-0.034998074,1.5,0.375
2025-08-18,MSFT,-0.0068575888872146,0.25,LONG,-0.014175304,1.5,0.375
2025-08-18,META,-0.1169140934944152,-0.25,SHORT,-0.020707149,1.5,-0.375
2025-08-18,XOM,-0.1236363425850868,-0.25,SHORT,0.0065591373,1.5,-0.375
2025-08-19,NVDA,0.0088730305433273,0.25,LONG,-0.0013664173,1.5,0.375
2025-08-19,MSFT,-0.0020356476306915,0.25,LONG,-0.007944737,1.5,0.375
2025-08-19,META,-0.1143892034888267,-0.25,SHORT,-0.005003412,1.5,-0.375
2025-08-19,XOM,-0.1259047538042068,-0.25,SHORT,0.010333345,1.5,-0.375
2025-08-20,NVDA,0.0126389563083648,0.25,LONG,-0.0023945458,1.5,0.375
2025-08-20,MSFT,0.002156838774681,0.25,LONG,-0.0012874466,1.5,0.375
2025-08-20,META,-0.1108277887105941,-0.25,SHORT,-0.0115284035,1.5,-0.375
2025-08-20,XOM,-0.1270630359649658,-0.25,SHORT,0.0064498927,1.5,-0.375
2025-08-21,NVDA,0.0155015140771865,0.25,LONG,0.017202161,1.5,0.375
2025-08-21,MSFT,0.0044806599617004,0.25,LONG,0.005929852,1.5,0.375
2025-08-21,META,-0.1049525737762451,-0.25,SHORT,0.021228507,1.5,-0.375
2025-08-21,XOM,-0.1247913017868995,-0.25,SHORT,0.01876771,1.5,-0.375
2025-08-22,NVDA,0.0146763324737548,0.25,LONG,0.010225143,1.5,0.375
2025-08-22,MSFT,0.0042614936828613,0.25,LONG,-0.0058553456,1.5,0.375
2025-08-22,TSLA,-0.1024615094065666,-0.25,SHORT,0.01938177,1.5,-0.375
2025-08-22,XOM,-0.1171369403600692,-0.25,SHORT,0.0041336543,1.5,-0.375
2025-08-25,NVDA,0.0169841051101684,0.25,LONG,0.010900453,1.5,0.375
2025-08-25,MSFT,0.0049532502889633,0.25,LONG,-0.004402471,1.5,0.375
2025-08-25,TSLA,-0.1013748496770858,-0.25,SHORT,0.014627834,1.5,-0.375
2025-08-25,XOM,-0.1122900694608688,-0.25,SHORT,-0.0022373335,1.5,-0.375
2025-08-26,NVDA,0.0170287191867828,0.25,LONG,-0.0009353433,1.5,0.375
2025-08-26,MSFT,0.0051191449165344,0.25,LONG,0.009361693,1.5,0.375
2025-08-26,TSLA,-0.1010282784700393,-0.25,SHORT,-0.005886221,1.5,-0.375
2025-08-26,XOM,-0.112248994410038,-0.25,SHORT,0.011301461,1.5,-0.375
2025-08-27,NVDA,0.0193249732255935,0.25,LONG,-0.007874347,1.5,0.375
2025-08-27,MSFT,0.0016683340072631,0.25,LONG,0.0057229334,1.5,0.375
2025-08-27,TSLA,-0.1020314320921897,-0.25,SHORT,-0.010354677,1.5,-0.375
2025-08-27,XOM,-0.1078825667500495,-0.25,SHORT,0.0053215004,1.5,-0.375
2025-08-28,NVDA,0.0208038091659545,0.25,LONG,-0.03324652,1.5,0.375
2025-08-28,AVGO,-0.0014367997646331,0.25,LONG,-0.03648127,1.5,0.375
2025-08-28,TSLA,-0.1038334220647811,-0.25,SHORT,-0.035002068,1.5,-0.375
2025-08-28,XOM,-0.1044448837637901,-0.25,SHORT,0.008292942,1.5,-0.375
2025-08-29,NVDA,0.0242940187454223,0.25,LONG,-0.019519925,1.5,0.375
2025-08-29,AVGO,-0.0005107074975967,0.25,LONG,0.0028580748,1.5,0.375
2025-08-29,XOM,-0.1026481688022613,-0.25,SHORT,0.003499795,1.5,-0.375
2025-08-29,TSLA,-0.1087001040577888,-0.25,SHORT,-0.013508281,1.5,-0.375
2025-09-02,NVDA,0.0298084914684295,0.25,LONG,-0.0009367786,1.5,0.375
2025-09-02,AVGO,-0.0007131546735763,0.25,LONG,0.013915169,1.5,0.375
2025-09-02,XOM,-0.1009072214365005,-0.25,SHORT,-0.024239125,1.5,-0.375
2025-09-02,TSLA,-0.1081195026636123,-0.25,SHORT,0.0143612195,1.5,-0.375
2025-09-03,NVDA,0.0276807695627212,0.25,LONG,0.006095443,1.5,0.375
2025-09-03,AVGO,-0.0064349770545959,0.25,LONG,0.012268921,1.5,0.375
2025-09-03,XOM,-0.1028079912066459,-0.25,SHORT,0.0043784278,1.5,-0.375
2025-09-03,TSLA,-0.111533023416996,-0.25,SHORT,0.01328984,1.5,-0.375
2025-09-04,NVDA,0.0251483619213104,0.25,LONG,-0.02703016,1.5,0.375
2025-09-04,AVGO,-0.0113844275474548,0.25,LONG,0.09405425,1.5,0.375
2025-09-04,XOM,-0.1026315093040466,-0.25,SHORT,-0.028202767,1.5,-0.375
2025-09-04,TSLA,-0.1133370995521545,-0.25,SHORT,0.03636309,1.5,-0.375
2025-09-05,NVDA,0.0254312008619308,0.25,LONG,0.0077234763,1.5,0.375
2025-09-05,GOOGL,-0.0175226926803588,0.25,LONG,-0.003194441,1.5,0.375
2025-09-05,XOM,-0.1111817210912704,-0.25,SHORT,0.005675973,1.5,-0.375
2025-09-05,TSLA,-0.1147936880588531,-0.25,SHORT,-0.0126553485,1.5,-0.375
2025-09-08,NVDA,0.0244517624378204,0.25,LONG,0.0145563455,1.5,0.375
2025-09-08,GOOGL,-0.0231315940618515,0.25,LONG,0.023884809,1.5,0.375
2025-09-08,TSLA,-0.1055086106061935,-0.25,SHORT,0.0016455177,1.5,-0.375
2025-09-08,XOM,-0.11497712880373,-0.25,SHORT,0.00728272,1.5,-0.375
2025-09-09,NVDA,0.0244211554527282,0.25,LONG,0.03847522,1.5,0.375
2025-09-09,AAPL,-0.0273479968309402,0.25,LONG,-0.032259457,1.5,0.375
2025-09-09,TSLA,-0.0985152423381805,-0.25,SHORT,0.002363338,1.5,-0.375
2025-09-09,XOM,-0.1177304536104202,-0.25,SHORT,0.016719433,1.5,-0.375
2025-09-10,NVDA,0.02157923579216,0.25,LONG,-0.0008458502,1.5,0.375
2025-09-10,AAPL,-0.0218328684568405,0.25,LONG,0.014286333,1.5,0.375
2025-09-10,TSLA,-0.0927294641733169,-0.25,SHORT,0.060438737,1.5,-0.375
2025-09-10,XOM,-0.1172089204192161,-0.25,SHORT,-0.0032000092,1.5,-0.375
2025-09-11,NVDA,0.0155537128448486,0.25,LONG,0.0036686554,1.5,0.375
2025-09-11,AAPL,-0.0191358923912048,0.25,LONG,0.017562859,1.5,0.375
2025-09-11,TSLA,-0.0918846279382705,-0.25,SHORT,0.07356092,1.5,-0.375
2025-09-11,XOM,-0.1156363040208816,-0.25,SHORT,0.00017830623,1.5,-0.375
2025-09-12,NVDA,0.0110967457294464,0.25,LONG,-0.00039369476,1.5,0.375
2025-09-12,AAPL,-0.0141468346118927,0.25,LONG,0.011235999,1.5,0.375
2025-09-12,TSLA,-0.0932242721319198,-0.25,SHORT,0.035611473,1.5,-0.375
2025-09-12,XOM,-0.1137351170182228,-0.25,SHORT,0.0016939922,1.5,-0.375
2025-09-15,NVDA,0.0085057765245437,0.25,LONG,-0.016146207,1.5,0.375
2025-09-15,AAPL,-0.0105585902929306,0.25,LONG,0.006125868,1.5,0.375
2025-09-15,TSLA,-0.0964928790926933,-0.25,SHORT,0.028241115,1.5,-0.375
2025-09-15,XOM,-0.1144727244973182,-0.25,SHORT,0.020738775,1.5,-0.375
2025-09-16,NVDA,0.0052769482135772,0.25,LONG,-0.026246632,1.5,0.375
2025-09-16,AAPL,-0.0075507462024688,0.25,LONG,0.0035272767,1.5,0.375
2025-09-16,TSLA,-0.0990528836846351,-0.25,SHORT,0.010056426,1.5,-0.375
2025-09-16,XOM,-0.1137075871229171,-0.25,SHORT,0.0053191553,1.5,-0.375
2025-09-17,NVDA,0.0030645579099655,0.25,LONG,0.03494056,1.5,0.375
2025-09-17,AAPL,-0.0078180730342864,0.25,LONG,-0.004644659,1.5,0.375
2025-09-17,AVGO,-0.0971032381057739,-0.25,SHORT,-0.0023687503,1.5,-0.375
2025-09-17,XOM,-0.1131088882684707,-0.25,SHORT,-0.011796337,1.5,-0.375
2025-09-18,NVDA,-1.2978911399841309e-05,0.25,LONG,0.00243967,1.5,0.375
2025-09-18,AAPL,-0.0067053735256195,0.25,LONG,0.032032996,1.5,0.375
2025-09-18,AVGO,-0.1069153249263763,-0.25,SHORT,-0.0011872763,1.5,-0.375
2025-09-18,XOM,-0.1169636398553848,-0.25,SHORT,-0.009742893,1.5,-0.375
2025-09-19,NVDA,-0.0025693029165267,0.25,LONG,0.039282385,1.5,0.375
2025-09-19,AAPL,-0.0058581233024597,0.25,LONG,0.043095596,1.5,0.375
2025-09-19,TSLA,-0.1124912053346633,-0.25,SHORT,0.019104805,1.5,-0.375
2025-09-19,XOM,-0.1266213506460189,-0.25,SHORT,-0.0070909318,1.5,-0.375
2025-09-22,NVDA,-0.0063525140285491,0.25,LONG,-0.028211962,1.5,0.375
2025-09-22,AAPL,-0.0123196244239807,0.25,LONG,-0.0064432146,1.5,0.375
2025-09-22,TSLA,-0.1245803162455558,-0.25,SHORT,-0.019253323,1.5,-0.375
2025-09-22,XOM,-0.1274774372577667,-0.25,SHORT,0.017229086,1.5,-0.375
2025-09-23,NVDA,-0.0104125291109085,0.25,LONG,-0.008182577,1.5,0.375
2025-09-23,AAPL,-0.0166669189929962,0.25,LONG,-0.008332292,1.5,0.375
2025-09-23,XOM,-0.1285858750343322,-0.25,SHORT,0.0053532314,1.5,-0.375
2025-09-23,TSLA,-0.1359540224075317,-0.25,SHORT,0.039779272,1.5,-0.375
2025-09-24,NVDA,-0.0124888718128204,0.25,LONG,0.004068647,1.5,0.375
2025-09-24,AAPL,-0.023557037115097,0.25,LONG,0.018072987,1.5,0.375
2025-09-24,XOM,-0.1259069442749023,-0.25,SHORT,0.008990951,1.5,-0.375
2025-09-24,TSLA,-0.1405165642499923,-0.25,SHORT,-0.04381308,1.5,-0.375
2025-09-25,NVDA,-0.011173278093338,0.25,LONG,0.0028138305,1.4801983225798483,0.3700495806449621
2025-09-25,AAPL,-0.029479831457138,0.25,LONG,-0.0054891775,1.4801983225798483,0.3700495806449621
2025-09-25,XOM,-0.1221655532717704,-0.25,SHORT,0.014101586,1.4801983225798483,-0.3700495806449621
2025-09-25,TSLA,-0.1462270766496658,-0.25,SHORT,0.040175673,1.4801983225798483,-0.3700495806449621
2025-09-26,NVDA,-0.0153234452009201,0.25,LONG,0.020539919,1.4223169602062697,0.35557924005156744
2025-09-26,AVGO,-0.0351515412330627,0.25,LONG,-0.01981893,1.4223169602062697,0.35557924005156744
2025-09-26,XOM,-0.1164430379867553,-0.25,SHORT,-0.025592865,1.4223169602062697,-0.35557924005156744
2025-09-26,TSLA,-0.1433309614658355,-0.25,SHORT,0.0063805575,1.4223169602062697,-0.35557924005156744
2025-09-29,NVDA,-0.0144800990819931,0.25,LONG,0.026010329,1.4431031787948947,0.3607757946987237
2025-09-29,AVGO,-0.0199195146560668,0.25,LONG,0.0061299526,1.4431031787948947,0.3607757946987237
2025-09-29,XOM,-0.1174667552113533,-0.25,SHORT,-0.012869977,1.4431031787948947,-0.3607757946987237
2025-09-29,TSLA,-0.1435506045818328,-0.25,SHORT,0.003406985,1.4431031787948947,-0.3607757946987237
2025-09-30,AVGO,-0.0094397366046905,0.25,LONG,0.010548318,1.4100884944624834,0.35252212361562085
2025-09-30,NVDA,-0.0159050226211547,0.25,LONG,0.0035374076,1.4100884944624834,0.35252212361562085
2025-09-30,XOM,-0.1192726343870163,-0.25,SHORT,-0.0067405812,1.4100884944624834,-0.35252212361562085
2025-09-30,TSLA,-0.1430175155401229,-0.25,SHORT,0.03314443,1.4100884944624834,-0.35252212361562085
2025-10-01,AVGO,-0.0005255043506622,0.25,LONG,0.014367465,1.4169905815748984,0.3542476453937246
2025-10-01,GOOGL,-0.0167026221752166,0.25,LONG,0.0032258602,1.4169905815748984,0.3542476453937246
2025-10-01,XOM,-0.1208340525627136,-0.25,SHORT,-0.0062505496,1.4169905815748984,-0.3542476453937246
2025-10-01,TSLA,-0.1440141648054123,-0.25,SHORT,-0.051059924,1.4169905815748984,-0.3542476453937246
2025-10-02,AVGO,0.0042273998260498,0.25,LONG,0.0005619015,1.3239887685867096,0.3309971921466774
2025-10-02,GOOGL,-0.0092490911483764,0.25,LONG,-0.0013837058,1.3239887685867096,0.3309971921466774
2025-10-02,XOM,-0.1232936903834343,-0.25,SHORT,0.017701576,1.3239887685867096,-0.3309971921466774
2025-10-02,TSLA,-0.1453786194324493,-0.25,SHORT,-0.014151407,1.3239887685867096,-0.3309971921466774
2025-10-03,AVGO,0.0076853483915328,0.25,LONG,-0.008511401,1.3776218710780814,0.34440546776952036
2025-10-03,GOOGL,-0.0017613470554351,0.25,LONG,0.020705031,1.3776218710780814,0.34440546776952036
2025-10-03,XOM,-0.1247295513749122,-0.25,SHORT,0.008299393,1.3776218710780814,-0.34440546776952036
2025-10-03,TSLA,-0.1465180367231369,-0.25,SHORT,0.054486692,1.3776218710780814,-0.34440546776952036
2025-10-06,AVGO,0.0098909735679626,0.25,LONG,0.0027422984,1.3410388752009197,0.3352597188002299
2025-10-06,GOOGL,0.0015095323324203,0.25,LONG,-0.01864797,1.3410388752009197,0.3352597188002299
2025-10-06,XOM,-0.1237883269786834,-0.25,SHORT,0.0005254758,1.3410388752009197,-0.3352597188002299
2025-10-06,TSLA,-0.1520244479179382,-0.25,SHORT,-0.044478774,1.3410388752009197,-0.3352597188002299
2025-10-07,AVGO,0.0104295313358306,0.25,LONG,0.027020585,1.3425516703819393,0.33563791759548484
2025-10-07,GOOGL,0.0063343346118927,0.25,LONG,-0.004638719,1.3425516703819393,0.33563791759548484
2025-10-07,XOM,-0.1220857948064804,-0.25,SHORT,-0.0021005245,1.3425516703819393,-0.33563791759548484
2025-10-07,TSLA,-0.1531497538089752,-0.25,SHORT,0.012930352,1.3425516703819393,-0.33563791759548484
2025-10-08,GOOGL,0.0077883452177047,0.25,LONG,-0.012631779,1.340822734490551,0.33520568362263775
2025-10-08,AVGO,0.0047111362218856,0.25,LONG,-0.0013892922,1.340822734490551,0.33520568362263775
2025-10-08,XOM,-0.1192592605948448,-0.25,SHORT,-0.0097350655,1.340822734490551,-0.33520568362263775
2025-10-08,TSLA,-0.1554156839847564,-0.25,SHORT,-0.007180455,1.340822734490551,-0.33520568362263775
2025-10-09,GOOGL,0.0111533999443054,0.25,LONG,-0.020535728,1.3706962751136622,0.34267406877841555
2025-10-09,AVGO,-0.0006649196147918,0.25,LONG,-0.05909802,1.3706962751136622,0.34267406877841555
2025-10-09,XOM,-0.1175008416175842,-0.25,SHORT,-0.019307427,1.3706962751136622,-0.34267406877841555
2025-10-09,TSLA,-0.1516189575195312,-0.25,SHORT,-0.050626848,1.3706962751136622,-0.34267406877841555
2025-10-10,GOOGL,0.019519567489624,0.25,LONG,0.032041237,1.42043494465884,0.35510873616471
2025-10-10,AVGO,2.8431415557861328e-05,0.25,LONG,0.09878936,1.42043494465884,0.35510873616471
2025-10-10,XOM,-0.1182219088077545,-0.25,SHORT,0.013636697,1.42043494465884,-0.35510873616471
2025-10-10,TSLA,-0.1270981729030609,-0.25,SHORT,0.05419721,1.42043494465884,-0.35510873616471
2025-10-13,GOOGL,0.0127285122871398,0.25,LONG,0.0053246077,1.375674143796259,0.34391853594906474
2025-10-13,AAPL,-0.0175793915987014,0.25,LONG,0.00044413083,1.375674143796259,0.34391853594906474
2025-10-13,XOM,-0.1160344630479812,-0.25,SHORT,0.00044554332,1.375674143796259,-0.34391853594906474
2025-10-13,TSLA,-0.119500882923603,-0.25,SHORT,-0.015278743,1.375674143796259,-0.34391853594906474
2025-10-14,GOOGL,0.012020781636238,0.25,LONG,0.022733735,1.4593682767712906,0.36484206919282264
2025-10-14,AAPL,-0.0109022706747055,0.25,LONG,0.0063365316,1.4593682767712906,0.36484206919282264
2025-10-14,TSLA,-0.1007243245840072,-0.25,SHORT,0.0137685295,1.4593682767712906,-0.36484206919282264
2025-10-14,XOM,-0.118191048502922,-0.25,SHORT,-0.0060557816,1.4593682767712906,-0.36484206919282264
2025-10-15,GOOGL,0.006387859582901,0.25,LONG,0.0017129803,1.5,0.375
2025-10-15,AAPL,-0.0082575976848602,0.25,LONG,-0.0075800004,1.5,0.375
2025-10-15,TSLA,-0.0872980505228042,-0.25,SHORT,-0.014707558,1.5,-0.375
2025-10-15,XOM,-0.1201752126216888,-0.25,SHORT,-0.008690993,1.5,-0.375
2025-10-16,GOOGL,0.0051133036613464,0.25,LONG,0.00731724,1.5,0.375
2025-10-16,AAPL,-0.0018972754478454,0.25,LONG,0.019559516,1.5,0.375
2025-10-16,TSLA,-0.0753175690770149,-0.25,SHORT,0.024629733,1.5,-0.375
2025-10-16,XOM,-0.1200304850935936,-0.25,SHORT,0.014461296,1.5,-0.375
2025-10-17,GOOGL,-0.0044448375701904,0.25,LONG,0.012830665,1.5,0.375
2025-10-17,AAPL,-0.0069997608661651,0.25,LONG,0.03943866,1.5,0.375
2025-10-17,TSLA,-0.0762067586183548,-0.25,SHORT,0.01848352,1.5,-0.375
2025-10-17,XOM,-0.1142619997262954,-0.25,SHORT,0.004098369,1.5,-0.375
2025-10-20,GOOGL,-0.0096992254257202,0.25,LONG,-0.023738064,1.5,0.375
2025-10-20,AAPL,-0.0122030228376388,0.25,LONG,0.0020210352,1.5,0.375
2025-10-20,META,-0.0781845822930336,-0.25,SHORT,0.0015024127,1.5,-0.375
2025-10-20,XOM,-0.1090871542692184,-0.25,SHORT,8.874495e-05,1.5,-0.375
2025-10-21,GOOGL,-0.0111331641674041,0.25,LONG,0.0049110134,1.5,0.375
2025-10-21,AAPL,-0.0152956992387771,0.25,LONG,-0.016440144,1.5,0.375
2025-10-21,META,-0.0804990082979202,-0.25,SHORT,0.00019085799,1.5,-0.375
2025-10-21,XOM,-0.1077720522880554,-0.25,SHORT,0.0177447,1.5,-0.375
2025-10-22,NVDA,-0.0112969577312469,0.25,LONG,0.010428291,1.5,0.375
2025-10-22,GOOGL,-0.0130058079957962,0.25,LONG,0.005522621,1.5,0.375
2025-10-22,META,-0.0811392292380333,-0.25,SHORT,0.00080450444,1.5,-0.375
2025-10-22,XOM,-0.1059154942631721,-0.25,SHORT,0.01107134,1.5,-0.375
2025-10-23,NVDA,-0.0118068158626556,0.25,LONG,0.022507569,1.5,0.375
2025-10-23,GOOGL,-0.016391783952713,0.25,LONG,0.027027119,1.5,0.375
2025-10-23,META,-0.0819201320409774,-0.25,SHORT,0.00594006,1.5,-0.375
2025-10-23,XOM,-0.1033960431814193,-0.25,SHORT,-0.005087063,1.5,-0.375
2025-10-24,NVDA,-0.0147407054901123,0.25,LONG,0.02807911,1.5,0.375
2025-10-24,GOOGL,-0.0171491205692291,0.25,LONG,0.035972476,1.5,0.375
2025-10-24,META,-0.0839926898479461,-0.25,SHORT,0.016875148,1.5,-0.375
2025-10-24,XOM,-0.1042110100388526,-0.25,SHORT,0.0047664377,1.5,-0.375
2025-10-27,GOOGL,-0.0187858045101165,0.25,LONG,-0.006684808,1.5,0.375
2025-10-27,NVDA,-0.0190243870019912,0.25,LONG,0.049819905,1.5,0.375
2025-10-27,META,-0.085282027721405,-0.25,SHORT,0.00082586746,1.5,-0.375
2025-10-27,XOM,-0.1057155430316925,-0.25,SHORT,-0.0078488225,1.5,-0.375
2025-10-28,GOOGL,-0.0200509428977966,0.25,LONG,0.026545113,1.5,0.375
2025-10-28,NVDA,-0.0218701213598251,0.25,LONG,0.029896036,1.5,0.375
2025-10-28,META,-0.0867676734924316,-0.25,SHORT,0.00030603464,1.5,-0.375
2025-10-28,XOM,-0.1089142560958862,-0.25,SHORT,0.012344479,1.5,-0.375
2025-10-29,GOOGL,-0.0209600925445556,0.25,LONG,0.025166785,1.5,0.375
2025-10-29,NVDA,-0.0244220197200775,0.25,LONG,-0.020044483,1.5,0.375
2025-10-29,META,-0.0828564912080764,-0.25,SHORT,-0.11334756,1.5,-0.375
2025-10-29,XOM,-0.1112453714013099,-0.25,SHORT,-0.015113776,1.5,-0.375
2025-10-30,GOOGL,-0.0231160819530487,0.25,LONG,-0.0010303694,1.5,0.375
2025-10-30,NVDA,-0.0284235775470733,0.25,LONG,-0.0019714555,1.5,0.375
2025-10-30,TSLA,-0.0745954737067222,-0.25,SHORT,0.03740057,1.5,-0.375
2025-10-30,XOM,-0.1154309436678886,-0.25,SHORT,-0.0028772901,1.5,-0.375
2025-10-31,GOOGL,-0.0272234678268432,0.25,LONG,0.008997475,1.5,0.375
2025-10-31,NVDA,-0.0324723720550537,0.25,LONG,0.021679975,1.5,0.375
2025-10-31,TSLA,-0.0789272412657737,-0.25,SHORT,0.02586735,1.5,-0.375
2025-10-31,XOM,-0.1175819113850593,-0.25,SHORT,-0.0052465824,1.5,-0.375
2025-11-03,GOOGL,-0.0315376222133636,0.25,LONG,-0.021782042,1.5,0.375
2025-11-03,AAPL,-0.0347831398248672,0.25,LONG,0.0036797358,1.5,0.375
2025-11-03,AVGO,-0.0846723020076751,-0.25,SHORT,-0.02926485,1.5,-0.375
2025-11-03,XOM,-0.1174560487270355,-0.25,SHORT,0.0033403335,1.5,-0.375
2025-11-04,AAPL,-0.0323678851127624,0.25,LONG,0.00037034496,1.5,0.375
2025-11-04,GOOGL,-0.035867229104042,0.25,LONG,0.024392776,1.5,0.375
2025-11-04,AVGO,-0.0897934734821319,-0.25,SHORT,0.020003486,1.5,-0.375
2025-11-04,XOM,-0.117855429649353,-0.25,SHORT,-0.0040300093,1.5,-0.375
2025-11-05,AAPL,-0.033124566078186,0.25,LONG,-0.0013698257,1.5,0.375
2025-11-05,META,-0.0363291203975677,0.25,LONG,-0.026747396,1.5,0.375
2025-11-05,AVGO,-0.095195785164833,-0.25,SHORT,-0.009443554,1.5,-0.375
2025-11-05,XOM,-0.116248570382595,-0.25,SHORT,0.007213178,1.5,-0.375
2025-11-06,AAPL,-0.0304264575242996,0.25,LONG,-0.004818963,1.5,0.375
2025-11-06,META,-0.0368507802486419,0.25,LONG,0.0044753985,1.5,0.375
2025-11-06,TSLA,-0.0961907058954238,-0.25,SHORT,-0.03675633,1.5,-0.375
2025-11-06,XOM,-0.1148378476500511,-0.25,SHORT,0.023755452,1.5,-0.375
2025-11-07,AAPL,-0.0295736193656921,0.25,LONG,0.0045486246,1.5,0.375
2025-11-07,NVDA,-0.0363757461309433,0.25,LONG,0.057932492,1.5,0.375
2025-11-07,TSLA,-0.1043626070022583,-0.25,SHORT,0.036575764,1.5,-0.375
2025-11-07,XOM,-0.1110384464263916,-0.25,SHORT,0.008531022,1.5,-0.375
2025-11-10,AAPL,-0.0279323458671569,0.25,LONG,0.021601267,1.5,0.375
2025-11-10,NVDA,-0.0383530259132385,0.25,LONG,-0.029590596,1.5,0.375
2025-11-10,XOM,-0.1057509779930114,-0.25,SHORT,0.013195731,1.5,-0.375
2025-11-10,TSLA,-0.1099138855934143,-0.25,SHORT,-0.0126002645,1.5,-0.375
2025-11-11,AAPL,-0.0269578546285629,0.25,LONG,-0.00646677,1.5,0.375
2025-11-11,NVDA,-0.0347445309162139,0.25,LONG,0.0033133319,1.5,0.375
2025-11-11,XOM,-0.1038534194231033,-0.25,SHORT,-0.013858799,1.5,-0.375
2025-11-11,TSLA,-0.1078627780079841,-0.25,SHORT,-0.020517696,1.5,-0.375
2025-11-12,AAPL,-0.0258969068527221,0.25,LONG,-0.0019014764,1.5,0.375
2025-11-12,NVDA,-0.0302439630031585,0.25,LONG,-0.03581021,1.5,0.375
2025-11-12,XOM,-0.1041129827499389,-0.25,SHORT,0.00567215,1.5,-0.375
2025-11-12,TSLA,-0.1063957661390304,-0.25,SHORT,-0.06644221,1.5,-0.375
2025-11-13,NVDA,-0.0204920768737792,0.25,LONG,0.017713904,1.5,0.375
2025-11-13,AAPL,-0.0231478214263916,0.25,LONG,-0.0019784193,1.5,0.375
2025-11-13,XOM,-0.1052173301577568,-0.25,SHORT,0.012992573,1.5,-0.375
2025-11-13,AMZN,-0.1069197505712509,-0.25,SHORT,-0.012164321,1.5,-0.375
2025-11-14,NVDA,-0.0193234980106353,0.25,LONG,-0.01877273,1.5,0.375
2025-11-14,AAPL,-0.0223332345485687,0.25,LONG,-0.018171106,1.5,0.375
2025-11-14,AMZN,-0.1033208668231964,-0.25,SHORT,-0.007754942,1.5,-0.375
2025-11-14,XOM,-0.10425865650177,-0.25,SHORT,-0.01349653,1.5,-0.375
2025-11-17,NVDA,-0.0115109682083129,0.25,LONG,-0.02808147,1.5,0.375
2025-11-17,AAPL,-0.0178733468055725,0.25,LONG,-7.493988e-05,1.5,0.375
2025-11-17,AMZN,-0.0937312915921211,-0.25,SHORT,-0.044316538,1.5,-0.375
2025-11-17,XOM,-0.106500431895256,-0.25,SHORT,0.011471766,1.5,-0.375
2025-11-18,NVDA,-0.0051844418048858,0.25,LONG,0.028451655,1.5,0.375
2025-11-18,AAPL,-0.0145483613014221,0.25,LONG,0.004188023,1.5,0.375
2025-11-18,TSLA,-0.0863233804702758,-0.25,SHORT,0.006828636,1.5,-0.375
2025-11-18,XOM,-0.105730727314949,-0.25,SHORT,-0.014114059,1.5,-0.375
2025-11-19,NVDA,-0.0080437362194061,0.25,LONG,-0.031524718,1.5,0.375
2025-11-19,AAPL,-0.0149833261966705,0.25,LONG,-0.008601475,1.5,0.375
2025-11-19,TSLA,-0.0855886191129684,-0.25,SHORT,-0.021683654,1.5,-0.375
2025-11-19,XOM,-0.104701817035675,-0.25,SHORT,-0.0028121585,1.5,-0.375
2025-11-20,NVDA,-0.0019770264625549,0.25,LONG,-0.009743078,1.5,0.375
2025-11-20,AAPL,-0.0117264986038208,0.25,LONG,0.019680612,1.5,0.375
2025-11-20,TSLA,-0.076371893286705,-0.25,SHORT,-0.01047495,1.5,-0.375
2025-11-20,XOM,-0.1030951365828514,-0.25,SHORT,0.00051275553,1.5,-0.375
2025-11-21,NVDA,-0.0006042122840881,0.25,LONG,0.020516524,1.5,0.375
2025-11-21,AAPL,-0.0158474147319793,0.25,LONG,0.016317567,1.5,0.375
2025-11-21,TSLA,-0.0771352052688598,-0.25,SHORT,0.068245165,1.5,-0.375
